salary;age;elevel;car;zipcode;credit;brand
110572.1916;60;2;13;0;740.27;Belkin
111305.9323;79;3;13;6;730.02;Belkin
132258.5057;72;2;17;3;791.64;Belkin
128620.8629;56;2;3;5;740.93;Belkin
105837.8633;60;2;2;8;752.04;Belkin
136315.798;78;2;8;6;796.78;Belkin
114582.4929;67;3;12;6;767.09;Belkin
124691.462;80;3;17;6;754.32;Belkin
103784.7548;67;3;10;7;731.36;Belkin
132847.4162;59;3;14;3;787.01;Belkin
120667.6238;64;3;12;0;761.09;Belkin
121707.0939;56;3;8;0;742.28;Belkin
133301.1777;72;3;3;6;813.25;Belkin
125325.565;56;3;3;2;779.88;Belkin
137613.4356;75;3;10;2;776.3;Belkin
136081.9734;80;2;8;7;772.51;Belkin
133942.9748;75;3;3;1;791.5;Belkin
118266.6297;78;2;3;3;759.38;Belkin
135460.4402;68;3;5;8;762.32;Belkin
115257.8369;62;2;19;7;756.54;Belkin
133723.6497;80;3;19;3;770.31;Belkin
122282.2972;73;3;5;3;782.73;Belkin
111757.3877;58;3;1;8;744.62;Belkin
114956.7535;70;3;16;8;734.32;Belkin
103022.9744;73;2;9;8;733;Belkin
105536.9389;70;3;3;2;748.8;Belkin
129507.6881;77;3;2;8;739.63;Belkin
120234.3051;73;3;9;5;780.5;Belkin
120751.165;68;3;3;5;738.22;Belkin
110496.1009;72;2;3;6;735.67;Belkin
138959.8242;66;3;3;1;797.88;Belkin
129743.6773;71;3;7;6;790.1;Belkin
117893.0647;79;2;3;8;780.4;Belkin
112431.2176;64;3;20;1;754.57;Belkin
113078.7023;65;3;1;2;733.85;Belkin
118904.3949;56;3;3;3;779.85;Belkin
123433.643;61;3;7;6;750.42;Belkin
122861.2016;79;3;10;2;738.88;Belkin
108291.005;57;2;10;2;740.47;Belkin
125810.7478;74;2;3;0;731.36;Belkin
115647.1347;64;3;17;3;748.28;Belkin
125452.1207;42;3;14;1;770.95;Elago
138221.6411;45;3;7;4;736.71;Elago
134832.8799;44;3;10;6;781.64;Elago
125116.9682;32;3;13;0;730.71;Elago
133279.7834;41;3;13;6;739.09;Elago
130119.761;46;2;1;1;737.35;Elago
115376.3401;45;3;9;2;750.34;Belkin
133278.9383;48;3;13;7;783.91;Elago
134271.3158;47;3;8;0;733.83;Elago
138844.5267;42;3;5;7;784.78;Elago
134734.1484;51;2;9;8;761.56;Elago
113992.1296;31;2;1;6;768.25;Elago
129945.3067;40;3;4;7;756.63;Elago
122507.2873;46;3;10;7;790.22;Belkin
134821.6551;52;3;8;2;777.32;Elago
118816.9711;45;3;5;5;772.29;Belkin
125329.7933;49;2;8;7;756.62;Elago
130479.9868;40;3;20;6;733.14;Elago
129547.7453;41;3;4;4;744.47;Elago
111916.2555;53;2;16;8;758.96;Belkin
124305.9648;29;3;8;1;733.87;Elago
137827.2407;48;3;5;5;798.36;Elago
100381.6369;30;3;13;7;734.89;Belkin
114546.2715;53;2;12;4;737.96;Belkin
134082.7209;37;3;6;5;781.15;Elago
127862.6692;38;3;19;7;776.77;Elago
127392.404;55;2;12;3;765.12;Elago
117028.9688;31;3;6;2;737.38;Elago
119840.1303;50;3;16;7;747.58;Belkin
127133.1992;55;3;2;0;787.92;Belkin
137593.9842;39;3;14;3;777.91;Elago
111474.4973;49;2;13;3;748.28;Belkin
128330.4252;28;3;7;6;790.98;Elago
110521.2896;34;3;16;0;762.19;Elago
131743.9626;54;2;20;8;736.41;Elago
123636.8336;47;3;7;2;738.86;Elago
129665.9791;53;2;10;8;782.02;Elago
131094.7576;31;3;12;2;745.54;Elago
136139.333;49;3;14;4;780.14;Elago
121215.2915;36;3;16;2;784.12;Elago
122704.0197;32;3;17;6;749.59;Elago
136179.647;52;2;2;3;796.98;Elago
123407.3467;55;3;20;8;758.57;Belkin
114972.5664;30;3;14;7;739.14;Elago
130440.748;42;3;2;3;782.65;Elago
129409.9675;33;2;16;2;796.53;Elago
130193.6883;30;2;14;0;755.59;Elago
106560.8995;35;3;7;2;737.44;Elago
137518.6638;42;3;20;2;768.25;Elago
113943.082;46;3;17;0;767.15;Belkin
103429.6124;39;3;6;8;734.43;Elago
137727.3942;30;3;20;4;784.63;Elago
131792.3825;55;3;2;1;736.07;Elago
121541.7737;48;3;8;5;742;Belkin
126553.5415;30;2;6;1;769.59;Elago
101278.7199;44;3;16;8;734.16;Belkin
136977.878;54;2;17;8;774.59;Elago
132339.0415;30;2;9;7;797.82;Elago
126216.9547;30;3;3;7;765.85;Elago
129179.132;43;3;7;5;752.49;Elago
136624.9349;37;3;9;5;791.86;Elago
112403.833;50;3;10;2;768.67;Belkin
116217.5101;46;3;20;5;752.73;Belkin
131611.6892;38;3;2;6;784.22;Elago
125674.1129;43;3;13;8;733.65;Belkin
102735.0319;34;3;10;1;739.15;Belkin
126337.3942;38;2;19;7;791.45;Elago
137774.8243;30;3;20;7;822.88;Elago
136445.9404;32;3;17;2;812.79;Elago
111165.2704;45;3;17;1;732.31;Belkin
119669.8376;38;3;12;6;766.06;Elago
132766.9743;34;3;14;1;763.24;Elago
121946.1829;31;3;13;2;765.05;Elago
116254.2834;49;3;3;6;731.8;Belkin
121259.3383;47;3;12;4;783.53;Belkin
132648.5219;34;3;19;0;740.71;Elago
135262.1029;29;3;16;4;750.51;Elago
122788.8028;51;3;4;8;734.29;Belkin
113537.1611;40;3;10;6;747.67;Belkin
119593.8781;32;2;14;5;762.19;Elago
139224.4737;31;2;4;3;755.79;Elago
104910.4546;47;3;4;5;738.55;Belkin
118545.4728;37;3;12;6;730.25;Elago
117894.7259;50;2;20;5;767.6;Belkin
108972.8067;48;2;1;2;741.35;Belkin
113872.7484;45;2;16;3;757.44;Belkin
113907.4036;51;2;17;6;744.21;Belkin
122646.7231;32;3;13;7;763.33;Elago
134041.501;47;3;6;7;770.41;Elago
131849.2239;31;3;10;0;796.92;Elago
128712.5256;52;2;5;7;801.38;Belkin
124845.421;45;3;3;2;752.59;Elago
98997.78948;38;3;19;3;734.79;Elago
114120.0552;32;3;13;4;756.25;Elago
127349.1471;46;3;6;5;781.64;Elago
117672.4516;45;2;5;7;739.59;Belkin
135184.9025;36;3;19;4;740.15;Elago
133496.1524;38;3;13;3;795.14;Elago
124316.3084;47;3;5;1;760.48;Belkin
115038.9316;51;2;2;2;774.3;Belkin
126361.7476;42;3;10;8;763.35;Belkin
138179.8618;46;3;20;8;774.89;Elago
138717.7129;51;3;12;6;741.52;Elago
108415.456;29;2;13;5;759.71;Elago
138928.4839;54;2;9;8;790.14;Elago
113758.0156;54;2;13;2;752.99;Belkin
119325.5849;40;3;20;7;743.42;Belkin
134838.5235;42;3;13;2;765.58;Elago
133262.3046;38;3;7;2;808.01;Elago
109012.8364;37;3;16;6;741.18;Elago
128943.6079;51;2;16;2;784.67;Elago
111507.8134;41;2;16;7;747.38;Elago
123337.1529;44;2;4;0;753.69;Belkin
98425.54753;52;3;14;5;734.11;Belkin
118617.6046;35;3;14;6;759.33;Elago
130594.6665;51;2;8;6;786.71;Elago
127192.9057;51;3;7;4;773.7;Belkin
136370.2787;34;3;8;2;732.1;Elago
121272.0978;30;3;6;3;785.28;Elago
131577.7479;28;3;20;4;785.41;Elago
110731.6505;40;3;13;2;756.4;Elago
134914.8805;41;3;1;7;816.77;Elago
137071.5469;52;2;6;1;769.93;Elago
139259.4398;40;3;5;8;767.64;Elago
139143.7525;46;2;3;3;812.39;Elago
127716.4643;47;2;6;1;735.38;Elago
124744.2911;28;2;8;8;787.81;Elago
139131.3041;28;3;5;5;811.27;Elago
115646.6362;34;2;10;2;732.45;Elago
111334.9014;32;3;3;7;730.45;Elago
115221.605;42;3;12;8;762.39;Belkin
134775.7078;43;3;17;4;788.79;Elago
128443.6006;52;2;6;6;761.17;Elago
123755.2725;46;3;13;7;731.81;Belkin
129555.8395;34;2;19;8;733.41;Elago
136027.1927;35;3;13;7;766.67;Elago
128602.735;36;2;1;7;798.46;Elago
99460.09032;48;3;8;4;737.65;Belkin
125649.9674;37;2;12;0;779.36;Belkin
135479.7406;53;3;3;5;750.22;Elago
113714.5316;36;2;19;1;740.05;Elago
138942.4492;41;3;10;8;730.66;Elago
139082.9408;52;3;2;8;800.87;Elago
121439.8003;44;3;13;2;745.92;Belkin
125145.9792;30;3;5;6;765.77;Elago
103568.2417;31;2;1;1;745.52;Belkin
111996.403;28;3;14;3;746.8;Elago
129157.9826;54;3;5;5;795.86;Elago
135385.3608;38;3;1;8;759.45;Elago
102252.8056;49;2;14;7;734.43;Belkin
126363.2039;39;3;2;0;775.19;Belkin
115147.8825;49;3;10;6;740.89;Belkin
116642.781;40;2;20;7;769.94;Belkin
129866.6755;31;3;9;3;741.33;Elago
117067.1177;33;3;5;1;777.19;Elago
130810.4295;30;3;8;7;731.1;Elago
134551.896;49;2;17;0;787.47;Elago
129162.511;40;3;13;1;771.76;Elago
128802.7988;50;2;16;6;798.75;Elago
134586.6273;36;2;13;4;746.06;Elago
136901.61;52;3;5;3;781.69;Elago
118543.9413;41;3;17;8;751.82;Elago
133462.1842;52;2;20;7;796.64;Elago
128474.5346;39;2;3;5;742.4;Elago
115939.4931;47;3;9;3;755.06;Belkin
124450.2161;35;3;14;1;770.59;Elago
120483.8355;55;3;5;7;735.87;Belkin
132774.2199;34;3;17;4;745.91;Elago
124520.3264;34;3;14;5;788.3;Elago
104323.806;48;3;9;6;743.45;Belkin
130656.4114;35;2;12;8;773.83;Elago
110453.9767;50;2;19;6;764.5;Belkin
109573.6359;45;3;19;7;745.37;Belkin
120535.6362;46;3;6;5;763.02;Belkin
136943.0256;45;3;12;0;760.69;Elago
125951.6182;48;3;14;0;797.61;Belkin
129995.5296;49;2;14;0;775.18;Belkin
127615.4629;30;2;12;0;781.22;Elago
134311.1636;43;3;3;8;736.74;Elago
103217.912;32;3;3;0;742.08;Elago
134424.0195;40;2;14;2;782.02;Elago
130505.9365;43;3;3;4;797.66;Elago
121055.1098;46;3;3;8;731.99;Belkin
113189.8609;31;3;1;7;745.61;Elago
109438.1848;46;2;5;1;747.28;Belkin
124751.8636;46;3;13;2;735.45;Elago
118820.5406;29;3;13;6;756.33;Elago
124978.5379;46;3;3;3;770.15;Belkin
131950.5505;44;3;17;7;760.37;Elago
128683.2939;46;3;4;2;768.8;Elago
106701.7769;36;2;19;2;747.93;Elago
112685.3787;30;2;9;0;746.74;Elago
136023.5881;50;2;5;4;746.25;Elago
134368.5674;55;3;17;3;755.29;Elago
137082.0303;46;3;1;8;748.89;Elago
127756.1632;54;3;12;0;739.47;Elago
132144.6433;48;3;5;4;784.54;Elago
130201.3677;34;3;13;8;737.51;Elago
133643.3883;41;3;5;6;730.83;Elago
132827.8624;38;3;8;4;742.09;Elago
131860.6394;43;2;16;1;741.45;Elago
137531.9341;53;3;10;0;742.99;Elago
134444.3304;40;3;3;1;739.02;Elago
112812.7381;55;3;5;5;768.56;Belkin
136840.942;55;3;20;1;780.57;Elago
126266.4157;38;3;5;7;781.04;Elago
99800.40868;43;3;12;5;738.23;Belkin
128628.3542;52;3;3;3;789.39;Belkin
135589.0107;32;2;13;1;735.53;Elago
128060.803;50;3;14;1;783.83;Elago
103099.7679;40;2;9;2;731.25;Belkin
114565.8226;29;2;7;3;733.35;Elago
128867.4982;39;3;16;0;783.04;Elago
125372.3192;51;3;2;0;792.44;Elago
137633.0903;43;3;1;5;755.83;Elago
127558.8449;54;3;12;5;785.94;Elago
124013.3757;38;3;6;2;785.91;Elago
131837.2211;30;3;17;0;762.02;Elago
135666.5516;28;3;7;1;802.94;Elago
130509.605;54;3;5;6;767.43;Elago
139227.9903;50;3;4;0;736.96;Elago
134194.5837;49;3;19;2;732.04;Elago
139680.4613;28;3;1;3;825.43;Elago
128382.1854;36;3;20;1;759.12;Elago
113408.7511;38;3;20;0;770.81;Elago
113033.0876;31;3;16;6;770.01;Elago
102177.989;40;3;9;7;730.46;Elago
126356.2618;30;3;4;0;739.09;Elago
133838.3701;40;3;13;2;802.02;Elago
116651.2271;36;2;14;2;762.96;Elago
118822.1352;34;3;17;6;731.16;Elago
138897.2222;54;3;17;5;800.1;Elago
124917.6063;41;3;6;7;760.1;Belkin
129699.2514;34;3;19;6;789.81;Elago
120392.2655;38;2;10;5;772.11;Elago
113153.9037;33;2;5;2;743.74;Elago
125627.8293;34;3;9;3;750.06;Elago
125904.7705;42;3;7;4;784.83;Belkin
104313.0611;39;3;14;6;735.59;Belkin
132310.3604;23;3;3;4;796.28;Elago
121457.6349;50;3;2;8;761.74;Belkin
131927.7112;63;3;8;1;786.97;Elago
116112.6737;26;3;19;7;746.94;Elago
130659.3274;29;2;13;0;736.66;Elago
100820.0127;70;3;4;6;732.45;Elago
134663.8237;51;3;2;1;809.09;Elago
119888.6319;41;2;3;6;731.52;Belkin
117098.6279;35;2;14;0;778.54;Elago
110467.0547;79;2;13;5;764.28;Elago
116184.3174;57;3;20;5;768.29;Belkin
125507.2909;39;3;6;8;775.75;Elago
131764.773;39;3;3;6;793.62;Elago
136610.9443;64;3;12;3;759.37;Elago
139324.845;37;3;16;0;822.46;Elago
107643.1662;44;3;3;1;739.56;Belkin
137817.6371;49;3;9;3;779.7;Elago
138428.3776;59;3;13;2;759.51;Elago
128749.8018;71;2;9;2;760.83;Elago
133365.7847;20;2;14;6;774.2;Elago
123289.1425;52;3;8;3;738;Belkin
113236.1157;40;2;8;1;740.43;Elago
115003.167;27;3;4;3;751.27;Elago
133195.7403;46;2;9;1;751.04;Elago
126809.4305;66;3;4;7;785.27;Elago
134016.2404;51;3;4;1;761.39;Elago
125173.2032;42;3;5;8;774.58;Elago
123157.1605;73;3;2;6;777.15;Elago
139531.7162;58;2;8;4;761.17;Elago
128667.6277;51;3;4;3;795.54;Belkin
139802.531;76;3;5;5;759.29;Elago
96095.78144;35;3;10;8;730.03;Belkin
134383.7243;43;2;12;6;805.68;Elago
134007.6442;26;3;2;2;787.42;Elago
139354.3946;35;2;4;5;799.44;Elago
107521.7151;78;3;8;6;741.28;Elago
133264.825;40;3;13;7;796.35;Elago
114610.9006;39;3;12;1;757.98;Elago
137428.9093;55;2;17;4;822.14;Elago
99382.50267;40;2;14;8;737.54;Belkin
107853.6039;66;2;8;4;738.21;Elago
126564.8157;25;2;7;7;749.03;Elago
118682.9195;73;3;2;6;737.5;Elago
99931.44329;22;2;2;4;739.9;Elago
103802.4531;74;3;19;5;734.29;Elago
130244.8511;24;3;2;2;803.96;Elago
124775.5348;53;3;4;1;781.28;Belkin
116114.2996;22;3;8;6;743.15;Elago
114418.2283;55;3;13;6;772.97;Belkin
133293.4448;55;2;3;7;788.09;Elago
138882.1847;45;3;5;3;781.11;Elago
121007.9128;70;3;12;4;786.4;Elago
137087.9869;23;2;5;1;730.51;Elago
132559.1068;70;3;17;1;807.21;Elago
131675.1106;68;3;19;7;757.61;Elago
127280.4235;31;3;8;4;770.59;Elago
132111.7282;28;3;3;3;796.49;Elago
127457.1732;31;2;1;5;733.54;Elago
124733.9358;42;2;7;0;787.84;Belkin
108615.3572;40;3;9;4;740.96;Elago
132525.4401;34;3;17;2;806.05;Elago
120431.1414;54;3;1;5;767.75;Belkin
114900.5567;79;2;2;8;747.32;Elago
129629.2437;25;3;3;8;798.07;Elago
137440.6403;50;2;5;1;740.21;Elago
126163.06;20;2;4;2;796.81;Elago
133292.0556;80;2;2;2;805.1;Elago
118019.9111;66;3;5;7;762.4;Elago
139430.0387;71;3;3;8;826.41;Elago
124800.3538;37;3;10;7;776.03;Elago
117758.3895;44;2;4;4;747.52;Belkin
129597.6279;21;3;13;2;757.38;Elago
124777.1235;37;2;16;6;750.41;Elago
115412.2893;40;3;19;3;757.48;Belkin
107490.618;56;2;20;3;742.12;Belkin
126440.6596;56;3;7;7;787.82;Elago
137737.4744;66;3;13;4;768.62;Elago
110918.9813;56;3;13;5;740.62;Belkin
128547.7793;48;2;4;5;794.02;Elago
136995.6393;30;3;5;1;749.68;Elago
127779.2654;75;2;2;1;782.25;Elago
129327.4802;60;2;14;3;782.4;Elago
133174.6612;61;3;8;5;759.91;Elago
126618.5417;41;3;13;6;785.74;Belkin
107186.5901;35;3;3;6;743.56;Elago
136230.5142;52;3;3;7;761.77;Elago
128808.3885;34;3;5;4;784.17;Elago
109478.529;78;2;19;7;750.29;Elago
135599.8904;71;3;8;3;796.22;Elago
119419.0321;71;3;2;3;777.24;Elago
125551.7424;69;2;5;4;778.76;Elago
134258.3642;23;3;2;8;797.09;Elago
101250.0666;47;2;10;5;730.05;Belkin
138099.4356;23;3;10;5;744.37;Elago
108084.2818;44;2;13;2;757.35;Belkin
121223.6483;43;2;12;3;781.75;Belkin
136260.2334;35;3;13;7;789.43;Elago
135712.7884;45;2;19;3;774.04;Elago
128509.8548;62;3;9;7;763.06;Elago
137234.0001;24;3;14;4;781.9;Elago
121232.5794;42;3;19;1;787.53;Belkin
109061.0123;72;3;2;5;757.56;Elago
101875.2137;32;2;16;4;737.14;Elago
130846.5035;38;3;7;2;746.52;Elago
105068.3104;26;3;13;7;732.38;Elago
138931.5194;52;3;1;1;732.02;Elago
132236.2793;24;2;17;4;755.39;Elago
103500.4482;33;2;14;0;745.87;Elago
128429.2775;49;3;14;0;736.69;Elago
114932.0119;65;3;9;3;758.46;Elago
131643.5319;37;2;2;2;790.39;Elago
137400.2393;24;3;12;6;822.08;Elago
138949.7307;28;3;14;8;804.79;Elago
130255.0158;80;3;3;5;766.44;Elago
109423.357;72;3;10;0;751.89;Elago
137445.2549;64;3;16;2;786.27;Elago
139535.1177;37;3;3;6;762.79;Elago
136238.7174;51;3;10;6;768.33;Elago
111285.059;75;3;1;5;742.62;Elago
124414.8659;75;2;14;4;778.74;Elago
138050.4663;30;3;10;0;795.17;Elago
127449.3445;22;2;14;2;777.2;Elago
98895.14806;78;2;14;5;739.8;Elago
109956.216;30;2;14;4;758.43;Elago
136075.683;25;3;19;5;787.44;Elago
128281.8011;68;2;3;5;775.16;Elago
113604.4613;75;3;10;0;745.3;Elago
136022.296;23;2;9;0;803.42;Elago
137342.9854;55;3;2;8;808.55;Elago
109851.8806;72;3;6;7;743.53;Elago
126952.6491;60;2;4;4;748.71;Elago
135733.6448;21;2;14;1;775.11;Elago
134964.7947;20;2;9;3;798.46;Elago
137034.3766;71;3;4;2;741.98;Elago
128369.3214;60;3;17;4;730.08;Elago
133395.5586;28;2;4;0;752.51;Elago
125243.3512;64;3;13;7;785.3;Elago
114270.3791;20;2;10;8;750.17;Elago
115195.4308;70;3;12;8;747.6;Elago
110263.4512;49;3;17;4;746.19;Belkin
134530.3536;71;3;13;3;757.9;Elago
116604.2431;25;3;2;4;731.83;Elago
106599.4738;71;2;19;0;749.92;Elago
104936.8364;25;3;1;4;737.41;Elago
108094.3417;64;3;9;3;739.18;Elago
139575.7708;26;2;2;0;768.85;Elago
132272.724;27;3;3;5;776.33;Elago
120779.2339;21;3;6;0;782.55;Elago
128928.0473;32;2;12;0;776.52;Elago
127396.7897;60;3;5;6;788.19;Elago
107479.6935;20;3;12;1;732.93;Elago
103448.4442;37;2;12;0;737.27;Elago
128220.9902;44;3;14;7;738.25;Elago
123644.9499;42;3;19;2;776.05;Belkin
138173.329;55;2;13;6;789.02;Elago
135597.7414;33;3;19;4;751.27;Elago
127684.0898;37;3;14;2;784.18;Elago
120015.0241;79;3;13;0;739.26;Elago
137513.89;42;2;8;1;790.96;Elago
112774.6159;64;3;9;2;732.32;Elago
136330.381;50;3;3;5;767.4;Elago
113725.616;67;3;13;3;768.02;Elago
125059.813;42;3;13;6;787.28;Elago
138828.327;75;3;14;0;775.27;Elago
122301.0743;54;3;6;2;778.93;Belkin
127018.9718;78;3;10;1;755.53;Elago
120904.8659;50;3;1;2;775.47;Belkin
129621.8326;56;3;14;2;774.79;Elago
126364.9852;62;3;14;7;774.11;Elago
122874.3465;27;3;17;2;768.35;Elago
114913.5711;42;3;19;7;764.51;Belkin
134086.0275;30;2;14;8;803.55;Elago
124991.9301;20;3;4;1;782.24;Elago
123764.9417;35;3;1;3;742.36;Elago
138144.7044;45;3;20;6;774.24;Elago
125634.7184;25;3;6;6;777.57;Elago
121815.7023;20;3;13;1;788.43;Elago
132958.4228;74;3;17;0;794.93;Elago
103068.4761;74;3;1;0;732.9;Elago
124555.5533;80;3;5;0;749.53;Elago
105090.5373;58;3;13;0;734.82;Belkin
125923.0854;20;3;10;5;777.73;Elago
129137.7559;54;3;13;4;757.05;Elago
111494.3959;58;2;8;2;757.06;Belkin
116477.7129;59;3;19;5;761.31;Belkin
139148.8865;38;3;14;4;747.01;Elago
109597.3845;41;3;14;6;731.8;Belkin
99666.36027;28;3;9;3;741.45;Elago
126562.6422;61;3;8;5;731.58;Elago
125382.6767;69;3;12;0;739.49;Elago
116698.226;38;2;19;6;763.51;Elago
114529.9167;47;3;16;5;771.99;Belkin
139506.9106;78;2;17;7;736.64;Elago
129550.894;20;3;14;4;762.22;Elago
130593.0595;53;2;10;4;766.97;Elago
136077.0372;69;2;9;4;772.93;Elago
122786.6234;46;3;14;1;770.19;Belkin
111526.3853;60;3;6;0;744.67;Elago
104353.8868;54;3;10;5;751.47;Belkin
113445.6578;59;3;14;7;732.34;Elago
129612.1911;37;3;20;2;760.87;Elago
101380.7762;51;2;3;8;737.5;Belkin
108161.0746;56;2;3;0;732.82;Belkin
123563.1873;51;3;7;6;730.46;Elago
136504.5211;58;3;10;1;809.82;Elago
128678.5479;37;2;3;8;800.05;Elago
120936.1066;53;3;14;6;768.64;Belkin
97241.5436;24;2;5;0;731.46;Belkin
130638.1085;43;3;19;4;799.11;Elago
118932.1385;41;3;16;6;771.93;Elago
119806.5448;45;2;14;4;766.49;Belkin
132209.9161;68;3;4;6;785.4;Elago
125796.5011;57;2;13;7;742.48;Belkin
137794.6133;24;2;13;2;734.93;Elago
135945.736;50;3;13;1;737.87;Elago
137443.8435;74;3;13;6;759.74;Elago
128514.3376;68;3;14;7;782.63;Elago
129282.8602;63;2;13;6;801.51;Elago
120117.9155;66;3;14;0;779.38;Elago
133897.2418;64;3;10;3;792.96;Elago
113778.462;31;3;7;1;748.19;Elago
133327.2783;47;3;14;8;741.94;Elago
117982.9566;35;3;16;3;742.86;Elago
109866.248;52;3;20;8;732.44;Belkin
109579.1435;20;2;10;2;762.44;Elago
136961.8558;32;2;14;1;784.08;Elago
124716.4367;43;3;5;7;775.69;Elago
124273.9218;51;2;14;0;763.66;Belkin
133822.0345;25;3;14;3;781.32;Elago
116760.5739;20;3;2;6;737.18;Elago
124758.0621;44;3;16;1;736.72;Belkin
113571.1464;31;3;6;1;756.58;Elago
134731.5507;72;3;5;6;793.36;Elago
123753.4099;34;3;8;4;782.36;Elago
138001.3159;80;2;6;8;783.56;Elago
135188.7657;63;3;16;3;814.39;Elago
111386.0681;64;2;10;1;745.38;Elago
128177.5645;58;3;16;1;795.56;Belkin
137327.0315;60;3;14;6;782.99;Elago
100351.6099;38;3;12;3;742.13;Belkin
107838.0724;41;2;20;7;738.12;Belkin
105727.6515;65;3;20;5;740.04;Elago
133635.9203;53;3;2;1;741.25;Elago
126464.1693;31;3;20;2;770.63;Elago
131251.9299;70;3;3;5;731.21;Elago
133580.7845;64;3;16;5;791.19;Elago
127542.5292;72;2;13;2;792.52;Elago
109766.9656;67;3;7;3;748.76;Elago
108154.0149;78;3;7;3;742;Elago
121476.0339;46;2;3;3;760.81;Belkin
126529.864;41;3;17;7;781.94;Elago
136940.9061;69;3;13;6;759.74;Elago
117678.7539;47;2;1;7;750.25;Belkin
135383.0026;60;3;10;3;817.77;Elago
107168.1808;64;2;8;4;751.82;Elago
114751.2165;38;3;14;1;754.56;Elago
132637.9651;70;3;9;0;800.03;Elago
139824.6238;26;3;4;2;800.02;Elago
123901.449;38;3;19;6;745.58;Elago
113805.0005;20;2;7;5;760.62;Elago
126730.7373;26;3;19;5;773.68;Elago
136753.2521;75;3;19;4;775.13;Elago
131573.4061;52;2;9;2;797.93;Elago
134378.8685;26;3;12;6;787.73;Elago
115423.508;43;2;3;6;743.82;Belkin
105764.4926;36;3;6;1;731.66;Elago
131108.8868;59;3;14;2;803.56;Elago
138532.0375;46;3;14;4;769.84;Elago
117531.3807;26;2;2;7;732.73;Elago
126912.1598;20;3;3;4;748.39;Elago
125587.2404;23;3;8;1;734.14;Elago
107463.067;77;3;7;4;748.56;Elago
133981.0969;45;2;19;3;769.68;Elago
126678.6821;77;3;7;2;789.53;Elago
115025.0543;50;3;2;5;761.14;Belkin
131593.4125;72;3;5;5;809.67;Elago
97148.12112;50;3;19;5;736.07;Belkin
105741.9068;33;2;1;5;750.67;Elago
121534.2065;79;3;20;7;733.83;Elago
111482.9709;78;2;3;3;752.12;Elago
108105.3729;74;3;14;3;734.75;Elago
108441.1188;40;3;16;8;756.71;Elago
125122.6561;49;3;1;1;731.28;Elago
110717.5456;30;3;6;8;765.06;Elago
105280.2549;33;2;13;6;731.55;Belkin
112473.5219;67;3;16;4;731.82;Elago
118849.5037;63;2;1;3;751.21;Elago
100051.1068;39;3;5;2;741.53;Belkin
137568.8135;55;3;17;1;742.14;Elago
110012.8587;41;3;13;5;756.46;Belkin
125826.7566;56;3;12;7;773.54;Elago
103847.6713;25;3;3;2;736.99;Elago
137191.0351;51;3;6;2;803.01;Elago
108868.2521;31;3;17;5;750.28;Elago
111267.2562;65;3;2;7;730.66;Elago
125976.3092;40;2;17;4;759.95;Elago
131121.1486;41;2;19;7;742.08;Elago
114291.8848;52;3;1;2;741.53;Belkin
101789.0973;33;3;17;7;730.98;Elago
124448.956;22;2;19;3;765.07;Elago
123281.0188;70;2;14;6;774.45;Elago
125705.5863;60;3;4;4;792.23;Elago
108385.7486;47;3;2;0;739.16;Belkin
137566.9489;70;2;12;3;809.47;Elago
138764.5224;60;2;13;0;801.46;Elago
109119.7039;62;3;8;1;743.13;Elago
109377.4733;64;2;17;7;758.65;Elago
98114.24707;74;2;7;8;738.13;Elago
131032.0131;53;3;14;1;763.38;Elago
116222.8823;42;2;12;5;755.53;Belkin
114267.2888;80;2;13;2;766.31;Elago
110848.9933;61;3;7;0;765.34;Elago
101625.5392;27;3;3;2;741.72;Belkin
128021.6;27;3;17;8;759.22;Elago
128999.2313;27;3;16;5;752.97;Elago
124214.2178;80;3;20;5;759.6;Elago
110560.5762;30;3;19;3;730.96;Elago
131013.2072;32;3;16;2;792.19;Elago
133521.7004;50;2;13;8;786.57;Elago
133120.0219;32;3;10;1;765.73;Elago
132726.9007;54;3;7;5;760.63;Elago
139068.7928;60;3;5;6;766.49;Elago
133534.8161;37;3;5;3;782.04;Elago
118767.3434;72;3;12;4;772.1;Elago
136957.2004;30;3;13;6;763.17;Elago
124025.2737;71;3;13;0;773.22;Elago
110420.2167;74;2;7;4;736.54;Elago
124954.3145;72;3;3;4;758.05;Elago
122751.4605;26;3;14;2;784.7;Elago
100830.5881;65;2;19;8;735.43;Elago
110882.3945;79;2;3;6;748.59;Elago
132180.704;26;3;19;5;741;Elago
136945.5245;57;3;17;4;772.21;Elago
136571.0576;47;3;17;4;792.35;Elago
104588.1724;28;3;3;6;751.97;Elago
112991.7941;47;2;5;0;744.6;Belkin
123099.7138;61;3;20;4;741.48;Elago
134370.7116;67;3;5;5;798.12;Elago
127974.6674;22;3;17;8;737.89;Elago
127099.2998;28;3;12;7;734.01;Elago
106529.4463;20;2;14;4;730.85;Elago
129412.0681;54;3;6;8;744.65;Elago
131505.2974;51;3;6;3;785.94;Elago
124360.8137;22;3;16;0;733.35;Belkin
109688.0426;23;2;7;3;749.76;Belkin
117821.2159;26;3;3;5;743.54;Belkin
124032.1964;28;3;10;1;783.22;Belkin
126104.6202;36;2;8;8;761.63;Belkin
136660.6941;30;3;12;0;786.31;Belkin
139210.111;37;3;7;1;784.3;Belkin
